,,,style,page load,item click,item id,user id,time to complete
2020-10-24T01:48:36.728182+00:00,app[web.1]:,AB_TESTING:,A,1603504093415.00,1603504116583.00,mp2,izwnpce,23168
2020-10-24T01:48:37.795256+00:00,app[web.1]:,AB_TESTING:,A,1603504093415.00,1603504117644.00,mp2,izwnpce,24229
2020-10-24T01:48:38.155829+00:00,app[web.1]:,AB_TESTING:,A,1603504093415.00,1603504118011.00,mp2,izwnpce,24596
2020-10-24T01:48:39.742515+00:00,app[web.1]:,AB_TESTING:,A,1603504093415.00,1603504119592.00,mp2,izwnpce,26177
2020-10-24T01:48:50.264390+00:00,app[web.1]:,AB_TESTING:,A,1603504093415.00,1603504130104.00,mp3,izwnpce,36689
2020-10-24T01:48:50.650199+00:00,app[web.1]:,AB_TESTING:,A,1603504093415.00,1603504130505.00,mp3,izwnpce,37090
2020-10-24T01:48:54.442317+00:00,app[web.1]:,AB_TESTING:,A,1603504093415.00,1603504134292.00,mp4,izwnpce,40877
2020-10-24T01:49:02.561687+00:00,app[web.1]:,AB_TESTING:,C,1603504142418.00,0.00,0,izwnpce,0
2020-10-24T01:49:14.234981+00:00,app[web.1]:,AB_TESTING:,A,1603504154093.00,0.00,0,izwnpce,0
2020-10-24T02:40:46.095131+00:00,app[web.1]:,AB_TESTING:,A,1603507244790.00,0.00,0,jmhcccarof,0
2020-10-24T02:40:55.513339+00:00,app[web.1]:,AB_TESTING:,A,1603507244790.00,1603507255371.00,mp2,jmhcccarof,10581
2020-10-24T02:41:51.267267+00:00,app[web.1]:,AB_TESTING:,A,1603507309861.00,0.00,0,arptwbj,0
2020-10-24T02:41:55.285077+00:00,app[web.1]:,AB_TESTING:,A,1603507309861.00,1603507315141.00,mp1,arptwbj,5280
2020-10-24T02:41:56.217352+00:00,app[web.1]:,AB_TESTING:,A,1603507309861.00,1603507316064.00,mp1,arptwbj,6203
2020-10-24T02:42:01.633664+00:00,app[web.1]:,AB_TESTING:,A,1603507309861.00,1603507321480.00,mp2,arptwbj,11619
2020-10-24T02:42:04.001638+00:00,app[web.1]:,AB_TESTING:,A,1603507309861.00,1603507323861.00,mp3,arptwbj,14000
2020-10-24T02:42:05.921410+00:00,app[web.1]:,AB_TESTING:,A,1603507309861.00,1603507325678.00,mp4,arptwbj,15817
2020-10-24T02:42:12.273621+00:00,app[web.1]:,AB_TESTING:,A,1603507309861.00,1603507332128.00,mp1,arptwbj,22267
2020-10-24T02:42:17.621252+00:00,app[web.1]:,AB_TESTING:,C,1603507337459.00,0.00,0,arptwbj,0
2020-10-24T03:36:50.711391+00:00,app[web.1]:,AB_TESTING:,A,1603510609477.00,0.00,0,ztuer,0
2020-10-24T03:37:04.612026+00:00,app[web.1]:,AB_TESTING:,A,1603510609477.00,1603510623520.00,mp1,ztuer,14043
2020-10-24T03:37:12.627488+00:00,app[web.1]:,AB_TESTING:,A,1603510609477.00,1603510631784.00,mp2,ztuer,22307
2020-10-24T03:37:19.369329+00:00,app[web.1]:,AB_TESTING:,A,1603510609477.00,1603510638293.00,mp3,ztuer,28816
2020-10-24T03:37:20.943524+00:00,app[web.1]:,AB_TESTING:,A,1603510609477.00,1603510640764.00,mp4,ztuer,31287
2020-10-24T03:37:27.843429+00:00,app[web.1]:,AB_TESTING:,C,1603510647691.00,0.00,0,ztuer,0
2020-10-24T03:37:36.333070+00:00,app[web.1]:,AB_TESTING:,A,1603510656193.00,0.00,0,ztuer,0
2020-10-24T04:22:46.297311+00:00,app[web.1]:,AB_TESTING:,A,1603513365929.00,0.00,0,avtztawp,0
2020-10-24T04:22:54.719285+00:00,app[web.1]:,AB_TESTING:,A,1603513365929.00,1603513374570.00,mp4,avtztawp,8641
2020-10-24T04:22:55.818555+00:00,app[web.1]:,AB_TESTING:,A,1603513365929.00,1603513375662.00,mp4,avtztawp,9733
2020-10-24T04:22:56.775977+00:00,app[web.1]:,AB_TESTING:,A,1603513365929.00,1603513376627.00,mp4,avtztawp,10698
2020-10-24T04:22:57.676915+00:00,app[web.1]:,AB_TESTING:,A,1603513365929.00,1603513377526.00,mp4,avtztawp,11597
2020-10-24T04:22:58.558539+00:00,app[web.1]:,AB_TESTING:,A,1603513365929.00,1603513378411.00,mp4,avtztawp,12482
2020-10-24T04:22:59.274761+00:00,app[web.1]:,AB_TESTING:,A,1603513365929.00,1603513379126.00,mp4,avtztawp,13197
2020-10-24T04:23:00.307959+00:00,app[web.1]:,AB_TESTING:,A,1603513365929.00,1603513380161.00,mp4,avtztawp,14232
2020-10-24T04:23:00.871516+00:00,app[web.1]:,AB_TESTING:,A,1603513365929.00,1603513380726.00,mp4,avtztawp,14797
2020-10-24T04:23:01.808112+00:00,app[web.1]:,AB_TESTING:,A,1603513365929.00,1603513381660.00,mp4,avtztawp,15731
2020-10-24T04:23:02.560734+00:00,app[web.1]:,AB_TESTING:,A,1603513365929.00,1603513382410.00,mp4,avtztawp,16481
2020-10-24T04:23:03.126752+00:00,app[web.1]:,AB_TESTING:,A,1603513365929.00,1603513382978.00,mp3,avtztawp,17049
2020-10-24T04:23:03.519683+00:00,app[web.1]:,AB_TESTING:,A,1603513365929.00,1603513383376.00,mp3,avtztawp,17447
2020-10-24T04:23:03.960876+00:00,app[web.1]:,AB_TESTING:,A,1603513365929.00,1603513383812.00,mp3,avtztawp,17883
2020-10-24T04:23:04.320660+00:00,app[web.1]:,AB_TESTING:,A,1603513365929.00,1603513384176.00,mp3,avtztawp,18247
2020-10-24T04:23:04.622989+00:00,app[web.1]:,AB_TESTING:,A,1603513365929.00,1603513384480.00,mp3,avtztawp,18551
2020-10-24T04:23:06.208631+00:00,app[web.1]:,AB_TESTING:,A,1603513365929.00,1603513386061.00,mp3,avtztawp,20132
2020-10-24T04:23:09.052852+00:00,app[web.1]:,AB_TESTING:,A,1603513365929.00,1603513388894.00,mp2,avtztawp,22965
2020-10-24T04:23:10.179738+00:00,app[web.1]:,AB_TESTING:,A,1603513365929.00,1603513390030.00,mp2,avtztawp,24101
2020-10-24T04:23:11.129359+00:00,app[web.1]:,AB_TESTING:,A,1603513365929.00,1603513390979.00,mp1,avtztawp,25050
2020-10-24T04:23:11.494614+00:00,app[web.1]:,AB_TESTING:,A,1603513365929.00,1603513391351.00,mp1,avtztawp,25422
2020-10-24T04:23:11.794060+00:00,app[web.1]:,AB_TESTING:,A,1603513365929.00,1603513391650.00,mp1,avtztawp,25721
2020-10-24T04:23:12.099076+00:00,app[web.1]:,AB_TESTING:,A,1603513365929.00,1603513391955.00,mp1,avtztawp,26026
2020-10-24T04:23:12.992423+00:00,app[web.1]:,AB_TESTING:,A,1603513365929.00,1603513392845.00,mp1,avtztawp,26916
2020-10-24T04:23:13.395445+00:00,app[web.1]:,AB_TESTING:,A,1603513365929.00,1603513393246.00,mp1,avtztawp,27317
2020-10-24T04:23:16.555553+00:00,app[web.1]:,AB_TESTING:,A,1603513365929.00,1603513396400.00,mp4,avtztawp,30471
2020-10-24T04:23:17.230723+00:00,app[web.1]:,AB_TESTING:,A,1603513365929.00,1603513397080.00,mp4,avtztawp,31151
2020-10-24T04:23:17.896604+00:00,app[web.1]:,AB_TESTING:,A,1603513365929.00,1603513397748.00,mp4,avtztawp,31819
2020-10-24T04:23:18.628946+00:00,app[web.1]:,AB_TESTING:,A,1603513365929.00,1603513398481.00,mp4,avtztawp,32552
2020-10-24T04:23:19.149663+00:00,app[web.1]:,AB_TESTING:,A,1603513365929.00,1603513398998.00,mp4,avtztawp,33069
2020-10-24T04:23:19.646595+00:00,app[web.1]:,AB_TESTING:,A,1603513365929.00,1603513399497.00,mp4,avtztawp,33568
2020-10-24T04:23:20.531345+00:00,app[web.1]:,AB_TESTING:,A,1603513365929.00,1603513400381.00,mp4,avtztawp,34452
2020-10-24T04:23:20.926682+00:00,app[web.1]:,AB_TESTING:,A,1603513365929.00,1603513400778.00,mp4,avtztawp,34849
2020-10-24T04:23:21.441987+00:00,app[web.1]:,AB_TESTING:,A,1603513365929.00,1603513401291.00,mp4,avtztawp,35362
2020-10-24T04:23:31.308592+00:00,app[web.1]:,AB_TESTING:,B,1603513411162.00,0.00,0,avtztawp,0
2020-10-24T04:23:35.335563+00:00,app[web.1]:,AB_TESTING:,B,1603513411162.00,1603513415186.00,mp4,avtztawp,4024
2020-10-24T04:23:36.354398+00:00,app[web.1]:,AB_TESTING:,B,1603513411162.00,1603513416199.00,mp4,avtztawp,5037
2020-10-24T04:23:45.082379+00:00,app[web.1]:,AB_TESTING:,B,1603513411162.00,1603513424932.00,mp2,avtztawp,13770
2020-10-24T04:23:45.697496+00:00,app[web.1]:,AB_TESTING:,B,1603513411162.00,1603513425547.00,mp2,avtztawp,14385
2020-10-24T04:23:50.783175+00:00,app[web.1]:,AB_TESTING:,B,1603513411162.00,1603513430633.00,mp1,avtztawp,19471
2020-10-24T04:23:57.453596+00:00,app[web.1]:,AB_TESTING:,B,1603513411162.00,1603513437300.00,mp3,avtztawp,26138
2020-10-24T04:24:02.176485+00:00,app[web.1]:,AB_TESTING:,B,1603513411162.00,1603513442017.00,mp3,avtztawp,30855
2020-10-24T04:24:08.787015+00:00,app[web.1]:,AB_TESTING:,C,1603513448640.00,0.00,0,avtztawp,0
2020-10-24T04:26:09.038332+00:00,app[web.1]:,AB_TESTING:,B,1603513568056.00,0.00,0,gmjxhgfjqi,0
2020-10-24T04:26:34.945942+00:00,app[web.1]:,AB_TESTING:,B,1603513568056.00,1603513593949.00,mp3,gmjxhgfjqi,25893
2020-10-24T04:26:44.759644+00:00,app[web.1]:,AB_TESTING:,C,1603513603773.00,0.00,0,gmjxhgfjqi,0
2020-10-24T04:26:54.183337+00:00,app[web.1]:,AB_TESTING:,B,1603513613197.00,0.00,0,gmjxhgfjqi,0
2020-10-24T04:28:00.707728+00:00,app[web.1]:,AB_TESTING:,B,1603513679736.00,0.00,0,gmjxhgfjqi,0
2020-10-24T04:28:06.232916+00:00,app[web.1]:,AB_TESTING:,B,1603513679736.00,1603513685241.00,mp1,gmjxhgfjqi,5505
2020-10-24T04:28:12.592457+00:00,app[web.1]:,AB_TESTING:,B,1603513679736.00,1603513691597.00,mp2,gmjxhgfjqi,11861
2020-10-24T04:28:29.353966+00:00,app[web.1]:,AB_TESTING:,C,1603513708373.00,0.00,0,gmjxhgfjqi,0
2020-10-24T04:28:42.327779+00:00,app[web.1]:,AB_TESTING:,B,1603513721350.00,0.00,0,gmjxhgfjqi,0
2020-10-24T04:28:44.822252+00:00,app[web.1]:,AB_TESTING:,C,1603513723838.00,0.00,0,gmjxhgfjqi,0
2020-10-24T04:28:48.641836+00:00,app[web.1]:,AB_TESTING:,B,1603513727613.00,0.00,0,gmjxhgfjqi,0
2020-10-24T04:31:12.963530+00:00,app[web.1]:,AB_TESTING:,B,1603513871460.00,0.00,0,bxdxeltv,0
2020-10-24T04:31:44.079467+00:00,app[web.1]:,AB_TESTING:,B,1603513871460.00,1603513901796.00,mp2,bxdxeltv,30336
2020-10-24T04:31:44.702334+00:00,app[web.1]:,AB_TESTING:,B,1603513871460.00,1603513903182.00,mp2,bxdxeltv,31722
2020-10-24T04:31:49.373607+00:00,app[web.1]:,AB_TESTING:,B,1603513871460.00,1603513907975.00,mp1,bxdxeltv,36515
2020-10-24T04:31:49.932686+00:00,app[web.1]:,AB_TESTING:,B,1603513871460.00,1603513908533.00,mp1,bxdxeltv,37073
2020-10-24T04:31:50.692158+00:00,app[web.1]:,AB_TESTING:,B,1603513871460.00,1603513909293.00,mp1,bxdxeltv,37833
2020-10-24T04:31:51.253506+00:00,app[web.1]:,AB_TESTING:,B,1603513871460.00,1603513909859.00,mp1,bxdxeltv,38399
2020-10-24T04:31:56.593246+00:00,app[web.1]:,AB_TESTING:,B,1603513871460.00,1603513915205.00,mp3,bxdxeltv,43745
2020-10-24T04:31:58.259887+00:00,app[web.1]:,AB_TESTING:,B,1603513871460.00,1603513916874.00,mp3,bxdxeltv,45414
2020-10-24T04:31:59.570468+00:00,app[web.1]:,AB_TESTING:,B,1603513871460.00,1603513918186.00,mp4,bxdxeltv,46726
2020-10-24T04:31:59.978707+00:00,app[web.1]:,AB_TESTING:,B,1603513871460.00,1603513918593.00,mp4,bxdxeltv,47133
2020-10-24T04:32:00.805271+00:00,app[web.1]:,AB_TESTING:,B,1603513871460.00,1603513919419.00,mp4,bxdxeltv,47959
2020-10-24T04:32:01.835393+00:00,app[web.1]:,AB_TESTING:,B,1603513871460.00,1603513920448.00,mp3,bxdxeltv,48988
2020-10-24T04:32:03.134863+00:00,app[web.1]:,AB_TESTING:,B,1603513871460.00,1603513921749.00,mp3,bxdxeltv,50289
2020-10-24T04:32:04.996425+00:00,app[web.1]:,AB_TESTING:,B,1603513871460.00,1603513923613.00,mp4,bxdxeltv,52153
2020-10-24T04:32:06.156783+00:00,app[web.1]:,AB_TESTING:,B,1603513871460.00,1603513924771.00,mp4,bxdxeltv,53311
2020-10-24T04:33:58.486342+00:00,app[web.1]:,AB_TESTING:,B,1603514037086.00,0.00,0,bxdxeltv,0
2020-10-24T04:34:10.438266+00:00,app[web.1]:,AB_TESTING:,B,1603514037086.00,1603514048299.00,mp4,bxdxeltv,11213
2020-10-24T04:34:10.808690+00:00,app[web.1]:,AB_TESTING:,B,1603514037086.00,1603514049400.00,mp4,bxdxeltv,12314
2020-10-24T04:34:11.314111+00:00,app[web.1]:,AB_TESTING:,B,1603514037086.00,1603514049896.00,mp4,bxdxeltv,12810
2020-10-24T04:34:13.545485+00:00,app[web.1]:,AB_TESTING:,B,1603514037086.00,1603514052135.00,mp3,bxdxeltv,15049
2020-10-24T04:34:13.959284+00:00,app[web.1]:,AB_TESTING:,B,1603514037086.00,1603514052560.00,mp3,bxdxeltv,15474
2020-10-24T04:34:14.706284+00:00,app[web.1]:,AB_TESTING:,B,1603514037086.00,1603514053303.00,mp3,bxdxeltv,16217
2020-10-24T04:34:30.751333+00:00,app[web.1]:,AB_TESTING:,B,1603514037086.00,1603514069344.00,mp1,bxdxeltv,32258
2020-10-24T04:34:31.116186+00:00,app[web.1]:,AB_TESTING:,B,1603514037086.00,1603514069711.00,mp1,bxdxeltv,32625
2020-10-24T04:34:34.142897+00:00,app[web.1]:,AB_TESTING:,B,1603514037086.00,1603514072731.00,mp2,bxdxeltv,35645
2020-10-24T04:34:34.611257+00:00,app[web.1]:,AB_TESTING:,B,1603514037086.00,1603514073205.00,mp2,bxdxeltv,36119
2020-10-24T04:34:35.003237+00:00,app[web.1]:,AB_TESTING:,B,1603514037086.00,1603514073598.00,mp2,bxdxeltv,36512
2020-10-24T04:34:35.599096+00:00,app[web.1]:,AB_TESTING:,B,1603514037086.00,1603514074193.00,mp2,bxdxeltv,37107
2020-10-24T04:34:36.349375+00:00,app[web.1]:,AB_TESTING:,B,1603514037086.00,1603514074925.00,mp2,bxdxeltv,37839
2020-10-24T04:34:37.914888+00:00,app[web.1]:,AB_TESTING:,B,1603514037086.00,1603514076498.00,mp4,bxdxeltv,39412
2020-10-24T04:34:38.279525+00:00,app[web.1]:,AB_TESTING:,B,1603514037086.00,1603514076881.00,mp4,bxdxeltv,39795
2020-10-24T04:34:38.771742+00:00,app[web.1]:,AB_TESTING:,B,1603514037086.00,1603514077358.00,mp4,bxdxeltv,40272
2020-10-24T04:34:44.083873+00:00,app[web.1]:,AB_TESTING:,B,1603514037086.00,1603514081960.00,mp3,bxdxeltv,44874
2020-10-24T04:34:44.584801+00:00,app[web.1]:,AB_TESTING:,B,1603514037086.00,1603514083044.00,mp3,bxdxeltv,45958
2020-10-24T04:34:58.197598+00:00,app[web.1]:,AB_TESTING:,B,1603514037086.00,1603514096737.00,mp1,bxdxeltv,59651
2020-10-24T04:34:58.567903+00:00,app[web.1]:,AB_TESTING:,B,1603514037086.00,1603514097160.00,mp1,bxdxeltv,60074
2020-10-24T04:35:08.726965+00:00,app[web.1]:,AB_TESTING:,B,1603514037086.00,1603514105460.00,mp4,bxdxeltv,68374
2020-10-24T04:35:09.167262+00:00,app[web.1]:,AB_TESTING:,B,1603514037086.00,1603514107690.00,mp4,bxdxeltv,70604
2020-10-24T04:35:09.676481+00:00,app[web.1]:,AB_TESTING:,B,1603514037086.00,1603514108132.00,mp4,bxdxeltv,71046
2020-10-24T04:35:10.146663+00:00,app[web.1]:,AB_TESTING:,B,1603514037086.00,1603514108636.00,mp4,bxdxeltv,71550
2020-10-24T04:35:10.517560+00:00,app[web.1]:,AB_TESTING:,B,1603514037086.00,1603514109110.00,mp4,bxdxeltv,72024
2020-10-24T04:35:18.197176+00:00,app[web.1]:,AB_TESTING:,B,1603514037086.00,1603514116099.00,mp3,bxdxeltv,79013
2020-10-24T04:35:18.555946+00:00,app[web.1]:,AB_TESTING:,B,1603514037086.00,1603514117158.00,mp3,bxdxeltv,80072
2020-10-24T04:35:21.625242+00:00,app[web.1]:,AB_TESTING:,B,1603514037086.00,1603514120217.00,mp4,bxdxeltv,83131
2020-10-24T04:35:25.184092+00:00,app[web.1]:,AB_TESTING:,B,1603514037086.00,1603514123781.00,mp3,bxdxeltv,86695
2020-10-24T04:35:25.850939+00:00,app[web.1]:,AB_TESTING:,B,1603514037086.00,1603514124455.00,mp3,bxdxeltv,87369
2020-10-24T04:35:27.729539+00:00,app[web.1]:,AB_TESTING:,C,1603514126325.00,0.00,0,bxdxeltv,0
2020-10-24T04:43:09.291077+00:00,app[web.1]:,AB_TESTING:,A,1603514587710.00,0.00,0,bzmhuof,0
2020-10-24T04:43:19.819217+00:00,app[web.1]:,AB_TESTING:,A,1603514587710.00,1603514598345.00,mp1,bzmhuof,10635
2020-10-24T04:43:22.761530+00:00,app[web.1]:,AB_TESTING:,A,1603514587710.00,1603514601285.00,mp2,bzmhuof,13575
2020-10-24T04:43:25.018510+00:00,app[web.1]:,AB_TESTING:,A,1603514587710.00,1603514603539.00,mp3,bzmhuof,15829
2020-10-24T04:43:26.584591+00:00,app[web.1]:,AB_TESTING:,A,1603514587710.00,1603514605110.00,mp4,bzmhuof,17400
2020-10-24T04:43:28.806672+00:00,app[web.1]:,AB_TESTING:,C,1603514607339.00,0.00,0,bzmhuof,0
2020-10-24T04:43:41.486078+00:00,app[web.1]:,AB_TESTING:,A,1603514620019.00,0.00,0,bzmhuof,0
2020-10-24T04:43:45.680273+00:00,app[web.1]:,AB_TESTING:,A,1603514620019.00,1603514624203.00,mp1,bzmhuof,4184
2020-10-24T04:43:47.509850+00:00,app[web.1]:,AB_TESTING:,A,1603514620019.00,1603514626029.00,mp1,bzmhuof,6010
2020-10-24T04:43:48.402942+00:00,app[web.1]:,AB_TESTING:,A,1603514620019.00,1603514626932.00,mp1,bzmhuof,6913
2020-10-24T04:43:49.838511+00:00,app[web.1]:,AB_TESTING:,A,1603514620019.00,1603514628360.00,mp1,bzmhuof,8341
2020-10-24T04:43:56.715903+00:00,app[web.1]:,AB_TESTING:,A,1603514620019.00,1603514635232.00,mp4,bzmhuof,15213
2020-10-24T04:43:58.915265+00:00,app[web.1]:,AB_TESTING:,A,1603514620019.00,1603514637431.00,mp4,bzmhuof,17412
2020-10-24T04:43:59.795061+00:00,app[web.1]:,AB_TESTING:,A,1603514620019.00,1603514638326.00,mp4,bzmhuof,18307
2020-10-24T04:44:01.755487+00:00,app[web.1]:,AB_TESTING:,A,1603514620019.00,1603514640277.00,mp4,bzmhuof,20258
2020-10-24T04:44:13.148074+00:00,app[web.1]:,AB_TESTING:,A,1603514620019.00,1603514651673.00,mp3,bzmhuof,31654
2020-10-24T04:44:14.614719+00:00,app[web.1]:,AB_TESTING:,A,1603514620019.00,1603514653132.00,mp3,bzmhuof,33113
2020-10-24T04:44:18.361356+00:00,app[web.1]:,AB_TESTING:,A,1603514620019.00,1603514656882.00,mp3,bzmhuof,36863
2020-10-24T04:44:19.086034+00:00,app[web.1]:,AB_TESTING:,A,1603514620019.00,1603514657613.00,mp3,bzmhuof,37594
2020-10-24T04:44:19.939458+00:00,app[web.1]:,AB_TESTING:,A,1603514620019.00,1603514658466.00,mp3,bzmhuof,38447
2020-10-24T04:44:26.871082+00:00,app[web.1]:,AB_TESTING:,A,1603514620019.00,1603514665392.00,mp2,bzmhuof,45373
2020-10-24T04:44:27.568937+00:00,app[web.1]:,AB_TESTING:,A,1603514620019.00,1603514666075.00,mp2,bzmhuof,46056
2020-10-24T04:44:28.162316+00:00,app[web.1]:,AB_TESTING:,A,1603514620019.00,1603514666697.00,mp2,bzmhuof,46678
2020-10-24T04:44:28.670330+00:00,app[web.1]:,AB_TESTING:,A,1603514620019.00,1603514667197.00,mp2,bzmhuof,47178
2020-10-24T04:44:29.205875+00:00,app[web.1]:,AB_TESTING:,A,1603514620019.00,1603514667729.00,mp2,bzmhuof,47710
2020-10-24T04:44:29.669789+00:00,app[web.1]:,AB_TESTING:,A,1603514620019.00,1603514668200.00,mp2,bzmhuof,48181
2020-10-24T04:44:30.137181+00:00,app[web.1]:,AB_TESTING:,A,1603514620019.00,1603514668669.00,mp2,bzmhuof,48650
2020-10-24T04:44:30.553355+00:00,app[web.1]:,AB_TESTING:,A,1603514620019.00,1603514669083.00,mp2,bzmhuof,49064
2020-10-24T04:44:31.388027+00:00,app[web.1]:,AB_TESTING:,A,1603514620019.00,1603514669913.00,mp2,bzmhuof,49894
2020-10-24T04:44:31.975865+00:00,app[web.1]:,AB_TESTING:,A,1603514620019.00,1603514670504.00,mp2,bzmhuof,50485
2020-10-24T04:44:33.160707+00:00,app[web.1]:,AB_TESTING:,A,1603514620019.00,1603514671687.00,mp2,bzmhuof,51668
2020-10-24T04:44:38.475061+00:00,app[web.1]:,AB_TESTING:,A,1603514620019.00,1603514676999.00,mp1,bzmhuof,56980
2020-10-24T04:44:39.015116+00:00,app[web.1]:,AB_TESTING:,A,1603514620019.00,1603514677553.00,mp1,bzmhuof,57534
2020-10-24T04:44:39.695684+00:00,app[web.1]:,AB_TESTING:,A,1603514620019.00,1603514678216.00,mp1,bzmhuof,58197
2020-10-24T04:44:40.212896+00:00,app[web.1]:,AB_TESTING:,A,1603514620019.00,1603514678739.00,mp1,bzmhuof,58720
2020-10-24T04:44:40.583014+00:00,app[web.1]:,AB_TESTING:,A,1603514620019.00,1603514679107.00,mp1,bzmhuof,59088
2020-10-24T04:44:40.995558+00:00,app[web.1]:,AB_TESTING:,A,1603514620019.00,1603514679524.00,mp1,bzmhuof,59505
2020-10-24T04:44:41.445253+00:00,app[web.1]:,AB_TESTING:,A,1603514620019.00,1603514679965.00,mp1,bzmhuof,59946
2020-10-24T04:44:41.817095+00:00,app[web.1]:,AB_TESTING:,A,1603514620019.00,1603514680349.00,mp1,bzmhuof,60330
2020-10-24T04:44:42.557661+00:00,app[web.1]:,AB_TESTING:,A,1603514620019.00,1603514681085.00,mp1,bzmhuof,61066
2020-10-24T04:44:43.200861+00:00,app[web.1]:,AB_TESTING:,A,1603514620019.00,1603514681726.00,mp1,bzmhuof,61707
2020-10-24T04:44:44.117682+00:00,app[web.1]:,AB_TESTING:,A,1603514620019.00,1603514682650.00,mp1,bzmhuof,62631
2020-10-24T04:44:51.654186+00:00,app[web.1]:,AB_TESTING:,C,1603514690182.00,0.00,0,bzmhuof,0
2020-10-24T04:44:59.634931+00:00,app[web.1]:,AB_TESTING:,A,1603514698167.00,0.00,0,bzmhuof,0
2020-10-24T05:27:44.721278+00:00,app[web.1]:,AB_TESTING:,B,1603517263896.00,0.00,0,pezbhqvo,0
2020-10-24T05:27:45.491328+00:00,app[web.1]:,AB_TESTING:,A,1603517264096.00,0.00,0,juhlhiaefr,0
2020-10-24T05:28:10.966631+00:00,app[web.1]:,AB_TESTING:,A,1603517264096.00,1603517289409.00,mp1,juhlhiaefr,25313
2020-10-24T05:28:13.977356+00:00,app[web.1]:,AB_TESTING:,A,1603517264096.00,1603517293024.00,mp2,juhlhiaefr,28928
2020-10-24T05:28:28.890244+00:00,app[web.1]:,AB_TESTING:,A,1603517264096.00,1603517307338.00,mp3,juhlhiaefr,43242
2020-10-24T05:28:29.409902+00:00,app[web.1]:,AB_TESTING:,A,1603517264096.00,1603517309093.00,mp3,juhlhiaefr,44997
2020-10-24T05:28:32.691385+00:00,app[web.1]:,AB_TESTING:,A,1603517264096.00,1603517311709.00,mp4,juhlhiaefr,47613
2020-10-24T05:28:38.032224+00:00,app[web.1]:,AB_TESTING:,C,1603517317696.00,0.00,0,juhlhiaefr,0
2020-10-24T05:28:42.415024+00:00,app[web.1]:,AB_TESTING:,A,1603517322110.00,0.00,0,juhlhiaefr,0
2020-10-24T05:28:43.812128+00:00,app[web.1]:,AB_TESTING:,A,1603517322110.00,1603517323487.00,mp1,juhlhiaefr,1377
2020-10-24T05:28:47.666888+00:00,app[web.1]:,AB_TESTING:,A,1603517322110.00,1603517326702.00,mp4,juhlhiaefr,4592
2020-10-24T05:28:48.019516+00:00,app[web.1]:,AB_TESTING:,A,1603517322110.00,1603517327708.00,mp4,juhlhiaefr,5598
2020-10-24T05:28:49.846260+00:00,app[web.1]:,AB_TESTING:,C,1603517329521.00,0.00,0,juhlhiaefr,0
2020-10-24T05:29:01.540030+00:00,app[web.1]:,AB_TESTING:,A,1603517341232.00,0.00,0,juhlhiaefr,0
2020-10-24T05:33:08.289741+00:00,app[web.1]:,AB_TESTING:,B,1603517587732.00,0.00,0,zsvhggnrw,0
2020-10-24T05:33:18.309085+00:00,app[web.1]:,AB_TESTING:,B,1603517587732.00,1603517597899.00,mp4,zsvhggnrw,10167
2020-10-24T05:33:18.514314+00:00,app[web.1]:,AB_TESTING:,B,1603517587732.00,1603517598117.00,mp4,zsvhggnrw,10385
2020-10-24T05:33:18.887627+00:00,app[web.1]:,AB_TESTING:,B,1603517587732.00,1603517598481.00,mp4,zsvhggnrw,10749
2020-10-24T05:33:19.209785+00:00,app[web.1]:,AB_TESTING:,B,1603517587732.00,1603517598796.00,mp4,zsvhggnrw,11064
2020-10-24T05:33:19.413407+00:00,app[web.1]:,AB_TESTING:,B,1603517587732.00,1603517599017.00,mp4,zsvhggnrw,11285
2020-10-24T05:33:19.758227+00:00,app[web.1]:,AB_TESTING:,B,1603517587732.00,1603517599348.00,mp4,zsvhggnrw,11616
2020-10-24T05:33:19.958572+00:00,app[web.1]:,AB_TESTING:,B,1603517587732.00,1603517599565.00,mp4,zsvhggnrw,11833
2020-10-24T05:33:20.163822+00:00,app[web.1]:,AB_TESTING:,B,1603517587732.00,1603517599767.00,mp4,zsvhggnrw,12035
2020-10-24T05:33:20.368258+00:00,app[web.1]:,AB_TESTING:,B,1603517587732.00,1603517599972.00,mp4,zsvhggnrw,12240
2020-10-24T05:33:20.573871+00:00,app[web.1]:,AB_TESTING:,B,1603517587732.00,1603517600178.00,mp4,zsvhggnrw,12446
2020-10-24T05:33:20.839308+00:00,app[web.1]:,AB_TESTING:,B,1603517587732.00,1603517600443.00,mp3,zsvhggnrw,12711
2020-10-24T05:33:21.069355+00:00,app[web.1]:,AB_TESTING:,B,1603517587732.00,1603517600671.00,mp3,zsvhggnrw,12939
2020-10-24T05:33:21.274972+00:00,app[web.1]:,AB_TESTING:,B,1603517587732.00,1603517600877.00,mp3,zsvhggnrw,13145
2020-10-24T05:33:21.480370+00:00,app[web.1]:,AB_TESTING:,B,1603517587732.00,1603517601082.00,mp3,zsvhggnrw,13350
2020-10-24T05:33:22.088560+00:00,app[web.1]:,AB_TESTING:,B,1603517587732.00,1603517601693.00,mp3,zsvhggnrw,13961
2020-10-24T05:33:22.768924+00:00,app[web.1]:,AB_TESTING:,B,1603517587732.00,1603517602374.00,mp1,zsvhggnrw,14642
2020-10-24T05:33:23.632769+00:00,app[web.1]:,AB_TESTING:,B,1603517587732.00,1603517603213.00,mp2,zsvhggnrw,15481
